videoid,duration
wHSH-NpCQOw,159.0
TcBlM3VLePM,143.0
T3Xlw651IoE,210.0
kg7goEASO5E,200.0
sBjNpZ5t9S4,124.0
IVxzLITK1YM,112.0
QHH9EYZHoVU,160.0
TtALqoM5hkY,203.0
Ra7oqFqj9uU,148.0
v3aqGRzL0BY,161.0
ltY3ZLA6dA8,163.0
po0Gj897Tmk,267.0
aErChTKF6u4,137.0
BznPcrTUYvg,249.0
LfxeHobEC9g,112.0
oZlQMLXqw0g,161.0
caypUMEoKf8,126.0
9yL8lteZ9Rc,217.0
YkjmtfQVzWU,111.0
tJLdaKUBGzo,175.0
S1UpuPvAUss,133.0
xuLi1MdUKQw,150.0
k8Do9tamQSM,183.0
7hwkR_wvrM8,175.0
TKBQuK1988w,162.0
4Tb7SrDUXWo,150.0
ZlawibQ_QKI,153.0
j5Fd6TqePnk,188.0
IspZWYlmYZY,187.0
Nt9wqkbXyyU,138.0
RrrQxZ4j7t8,162.0
kNepR8njvT8,163.0
iTLUzEjV3Bg,148.0
Za9pPzJJcYg,162.0
RDdc0-JD8Dk,150.0
Mi6CrAUhnzE,172.0
4GUk-1i2_Zo,156.0
i_SnR25Zoho,218.0
nyKJeXDoqnw,159.0
KN3lcIr0gLs,118.0
nSEGOd89xWw,151.0
JXxF-_0u_qU,208.0
K0QjNiVA6NU,171.0
iyHNryKojDY,162.0
GG4VDjXtt7Q,163.0
XRx0KtjPoX0,208.0
9RrN7k_5fl4,170.0
DnYv2MyCXss,96.0
GrWqq9ukRY8,158.0
cvNjYmDiV0Y,193.0
O2VkpNsOM4o,158.0
4dsgQb3jkk4,152.0
jTz_VNAGqog,188.0
KwfnVFtdn_E,107.0
DRGjkQ_iBL8,145.0
80x9FmKsyg4,164.0
xrJkcV4DGZ4,155.0
Dv52JE3zqzc,100.0
jVsXMF9sbVQ,162.0
__f2KtcXAxI,127.0
104ZQtfYDso,175.0
-NW-w5Z_vpk,153.0
wzIwPkZkSTk,119.0
ygAyBWW3h2w,18.0
vz2RAznAy9Q,163.0
7MJd-RSHTqs,104.0
-ArVBL8EgKU,163.0
jzeYdxu9S3o,190.0
L589GA-KKq4,209.0
FmiVlyAfTnw,200.0
UqvuJLOCSxc,184.0
i3VNgECX8Ko,160.0
KkV42m5wVTk,143.0
VONBpGWaxL8,149.0
9lj3ebVWDUw,161.0
wvPmP4xTruI,140.0
XHuewsIKvP0,140.0
PWTptbb0vB4,70.0
vcxEgyiu16Q,168.0
Qwr539L6kCI,95.0
lHNgUHi-WPM,207.0
9JTGNwLdSDA,180.0
eKrEVWGTuRg,210.0
3rcxMDaDYL4,170.0
NeTnaYH-08o,114.0
sqLiTaVHPdo,169.0
AwLRD7iEEKI,162.0
uZpvHkGMn5k,244.0
08NzJRNAFGc,141.0
Vmo12BffgQc,158.0
hfufT3MZQm8,214.0
ExYO7B26kkw,134.0
UCGdsPwcKKg,245.0
Wc_pikEIkcQ,156.0
-i6m1i3JLaM,150.0
99wezqewopU,138.0
CB-a6fmj21U,201.0
LjOibAVPQKk,176.0
sR_tidD4M_8,205.0
YmC-BayMaDg,143.0
GkPbF_FJuho,176.0
FSj-BCOlGPY,208.0
_ICXfAWaISQ,157.0
9_LX8b0kmiI,205.0
BIfyebxopuM,88.0
Dr6eV4y0atg,85.0
ngSM_wxh0lE,141.0
HYkSzS4v_sI,94.0
mkG2YdCogPY,197.0
7U-et8qOXLs,173.0
ICJi_nMcUQc,85.0
Qq8BlVT4KtY,210.0
uvUH_niF-Zo,156.0
CyAW5eAhhPo,169.0
xq6H1W3QuUM,167.0
hR8yyXbTjNg,206.0
EGqPXMAThig,173.0
8jyiXMPl6EU,207.0
Td8eEM9KDig,129.0
0-81bpcuz44,193.0
ZEqt7tr41Mk,163.0
uCsRqsNpF60,195.0
5FZ7jNq8A00,161.0
aF_Ijr621tM,158.0
gRP3sdjszlQ,170.0
F0wFS45JjWA,75.0
p4ylvDhfiQw,200.0
IeRLdVndLpM,134.0
VzXMcMcBwA8,179.0
vj_NmzJ0mMA,162.0
rHwc3Jc9rD8,147.0
J196d5nLSYA,106.0
K0zvX6AGd7Q,163.0
_deZCO2ojAo,156.0
u3xIs0aajN4,143.0
a8vFaMxHFPI,190.0
-oRm-YxsEH8,163.0
ji8jpGMlBE8,74.0
WwzmDbzboQM,185.0
yjEcOkwV2MU,163.0
898OUCyBulM,74.0
IeCZqVq7_pY,209.0
ESSsStp3pFU,180.0
FFGAP7FxZKQ,203.0
9tHwS5Ymvag,174.0
w3hwZ-7CWeg,145.0
iCp3nEO3ttU,142.0
dB2iZKhWArQ,135.0
df-YzAnQJpU,253.0
qMaZAi73HDo,133.0
rvOq4hFIRJg,219.0
pYhlVR9GzjA,160.0
_xUiCNlDeJk,172.0
9kJBc4o_3k8,184.0
7tg6TqW7u-A,122.0
dObTXYa-_n4,150.0
hGuXSd2s0jI,138.0
SUfo49TsWOQ,166.0
tYnbJrIv6qg,189.0
ueR0lJzIxWo,178.0
CqXatBg5LtE,154.0
8mmqyI9CVWI,161.0
hH1TgDvC7sY,221.0
FXKx1sX8ESs,142.0
kpYZ4G1AQ0c,113.0
UwfFWXUEyfQ,143.0
kXvNxXDDHSY,186.0
uSCNsJDEf1M,150.0
OliOEVSIsmY,193.0
fuOY4W9QFNI,92.0
wPmgfWpamb0,152.0
JyzonDaMBRI,162.0
cRsKzW5Fszc,150.0
RYP_NSi9g3Y,147.0
7GLhXtUgUg4,156.0
hiq_FE5dmWI,162.0
OuE_YH1pzC0,159.0
lnf-VO8gIGg,163.0
E16S5BAkzQ8,74.0
0Wt72bHrHFo,199.0
2UuM47BOqNA,189.0
A_ry95V0zNw,144.0
9jxlrFSiLCk,214.0
AI9AcMtuqsU,118.0
MVSH6eiGvSM,160.0
H-xjMjmrdl0,119.0
Jrvr-VIymgo,163.0
MevYeKlyQM8,182.0
wPJE21U518M,163.0
3SVCkLf0NiM,172.0
RxLb-Iqyqps,138.0
xkzlZGohQ_4,199.0
asxNFYNfOWI,83.0
raSWINBYtuc,186.0
bz8JoC9BpV0,165.0
d7_F5P5PygM,96.0
wmG3O9RvEaU,160.0
o1Izq-E3o7Y,210.0
DtH30Cz2Zec,85.0
8M1kdeDluRE,194.0
r_Bdli4c8TA,190.0
03jGqiF-0Gg,209.0
eMuBBjnM4yo,133.0
0B3lnfdJ_iE,165.0
MalJ_GPU4vI,89.0
FY2kKLvUL2c,161.0
UgjzHp4TVtk,146.0
BLSFQUjyBQo,198.0
a2872XpfqKY,140.0
_OFfuZY_Pvk,148.0
Kuwa9UzfMGg,162.0
c8wj-v1Jdyc,113.0
0osA8jKKotc,225.0
VCghHER3cOU,163.0
yLz4NXK6jkU,165.0
KxoJQx_MgAc,192.0
piTAjb8dd2Y,184.0
tD3vc9KZ9lQ,167.0
TWqf3iE2Gk8,158.0
MZXC37sbqUM,142.0
3Cf6HfBCcso,143.0
VKTT-sy0aLg,198.0
uJNHr8QQVJQ,163.0
teoyewW1bUY,208.0
GiG3ulYg9MI,51.0
6w0F9xVXn_E,129.0
LCsNRcdlAkw,155.0
YV2WQTL_45A,150.0
PHFG3ZC0fZI,141.0
tsQS1b-fNSs,173.0
44BkOqV2jDc,69.0
zeKb7O1KtIU,168.0
bWo3nlFcH5k,142.0
gcGvs4dw9CE,188.0
3SGIHbvcTRc,127.0
reIyMTBfEwQ,160.0
qDTmyJdVAF0,148.0
COhtZbBhOYU,163.0
BG6uMsq8PPs,174.0
z0BandJg8y4,182.0
xG6V0I6_ZP8,149.0
U2g825zrVA4,149.0
JZzbTqTLiqU,142.0
KXzNo0vR_dU,158.0
OpZknAZxSjU,162.0
qoxMZtAmAiI,138.0
bWr67LK9-Uo,58.0
tUaOBgXp_Pg,137.0
3YM3AYZaTZ0,67.0
h7CBrN19OY4,186.0
CSwnlwsBAFU,162.0
4XKZFS7EoCU,146.0
3-EGP38lS5E,95.0
1PRZi8t38OQ,113.0
9KwuLlQrkVI,165.0
hwpHOq3Xbks,161.0
w0cXyGVsUjs,162.0
A-2pC2KI4EU,135.0
sl1Jjq82XUA,200.0
fjAnmRjjY3E,154.0
1BkNaaNscqU,76.0
vH8nss4M93g,141.0
r29P93wUiMg,144.0
83Jr_6b9pHA,209.0
XlZUBUSKbFk,216.0
JGB0ZvO8J5k,161.0
AWvRcWDr5y8,211.0
bjLdEjOL1s8,161.0
dPKG3WMkMxQ,156.0
eVzxDwu506A,131.0
o6hrLFJq63E,140.0
fDcZoI_wy_w,148.0
_NcD2k_QmgQ,161.0
WVed9LPelUw,209.0
K7bA4PB0zdk,175.0
O_xPTNoJAvE,170.0
kj4xv9wtMcM,24.0
lD1XDCbhtn0,84.0
t5zrRGTShZA,207.0
LnuqPEIHL9I,196.0
FXeNdV-FTjI,202.0
cvakyq_EaWY,114.0
Izp0m24gYRU,158.0
esQgzR6gTjw,155.0
2OXtHJgLJr0,208.0
DCF_BXNE3oM,142.0
pLKZ0Adi70c,81.0
W7Dq7vqpGCM,163.0
59R3QIB6NqU,159.0
6rTd81E226U,169.0
qO_4Up5Q5ns,56.0
mtuBqolFOVs,94.0
xM1MNPKYl5g,161.0
VPXd9ANX3Bw,147.0
_fJArvSVqEo,150.0
mZwKEa09xTc,163.0
FRVB-HBxR98,155.0
PykWxPq9JEE,163.0
CUYNZo-8cDM,151.0
1J-U8tLUlsg,185.0
ETrY43GsoHY,149.0
bWm1GC01kGo,222.0
QZ4EwBtyfaA,172.0
AoPqvTGZv6g,172.0
A_S1oRHSH80,166.0
2m-I23sWzEI,120.0
AysV4mGh4fc,162.0
hOH-oOCfsX4,185.0
Gl5GVViqvjo,146.0
cT1iUwGGUAg,161.0
TPDKmRQddq0,201.0
M2E0xzfvDMw,144.0
h_htCIiCXfE,161.0
dtgOzzBMl2o,166.0
-Svsz19yyPM,178.0
if34bKbBqXI,208.0
02Or-Hx3yqc,163.0
S_fzdjP3jKg,120.0
pwL0PcIHtxQ,208.0
gXRw45jyIsE,164.0
SB4SyMKugU8,191.0
82sgwc-34Cg,111.0
In9QzIAgiFE,149.0
EYu1SK9XyP8,160.0
otQNGe5sWaQ,160.0
3XeLFSaoyAk,104.0
2wTJfcaezu0,159.0
pjmRcGHqKZ0,121.0
qsyYw2x1-js,189.0
AcNkJ4_bQ1g,162.0
8DNqpUH4tpw,152.0
9K_4ZaMc1-4,154.0
6xmaoTphmLY,160.0
WmOiz8rBlmw,155.0
T_SHaqh4NdQ,161.0
h9GHe5K0kOI,122.0
fWP17t95S2k,162.0
leSpIIaEblk,145.0
tYPUzX8KTXw,149.0
1YGyKYK1HuY,163.0
KTHJmfCHWc4,99.0
Ko8vqBmZRfE,185.0
764r3kF5tZg,159.0
RtWkewqIFDM,161.0
q7qwqVbZSqE,162.0
tX3qqCP99Tw,256.0
N27gumJNHP0,145.0
DesiCKdiCDo,162.0
nHyK6uFdDWY,163.0
e48T01eVXtU,138.0
4oJlFH_1q3Q,278.0
q7vtWB4owdE,196.0
JV8lJEE1p0w,96.0
3SsvC_2wKI0,185.0
QtQpMjuyHnM,186.0
912ib1YghJ4,179.0
_eHwoQ4VQ1o,145.0
rRLP7r6OuYE,80.0
961QhyKlg34,204.0
TOUrLn1FFCA,102.0
LyGXFcfRyAQ,178.0
xZXMOpt1jds,175.0
EV3y3ehKePA,128.0
u7kInn-7hcA,158.0
FTzUto6toxY,185.0
o4lq3SOB8sw,162.0
6V22uyjiMpw,115.0
W6KRJEKYY7k,149.0
B8dldLG_ZhI,164.0
8KJkEQx2lKI,112.0
DyUus5cUe08,142.0
eSm68IEDDT0,119.0
RjcvXspLoyE,86.0
PPMM8VRgEUk,136.0
1SOZ6caLdUk,209.0
sLWhxB6QNrw,79.0
pobSophb2UE,91.0
GaUGoueAS4Y,198.0
x5bONeuC6BY,166.0
ev-4cz3hlr0,126.0
UchtzdG8HdM,161.0
3VKQkg9cpio,145.0
PnUvSn9pVaA,173.0
BDZK9B4Gu6g,180.0
gTWo9oLJOWk,206.0
dvIzAdqrb4U,143.0
mTr1vpzU00Q,163.0
OyCMCu78Q1E,140.0
onO71_aItKA,172.0
x6oaXdPsiN0,162.0
vQWmd8REdaE,138.0
aYKt-7msPic,89.0
V5dA92wqmME,159.0
EnrWZiqgv1E,154.0
jDjZ_Dh6HSM,163.0
t9vWi2ItxMc,138.0
piOTzME87Dg,168.0
M57AIegsBz4,161.0
PfnAhUBroF8,163.0
ZNzVgqv5MtQ,154.0
xXLQhqwMT3A,94.0
HeRIwSpHZCk,187.0
OYlBy85zxdo,208.0
djMYTM1p318,162.0
t1Wk3H5Xur0,197.0
c2TcT9JairA,107.0
CeMiILVlZgo,137.0
GrIJLWISdlQ,192.0
lLeY8-bhEuQ,124.0
1EbSU5Zyx9Y,163.0
-pXlicO85dk,144.0
NYRHTYWWiGU,160.0
Y6jBV4wDoO4,240.0
iaofBseh0J8,162.0
K_a1_SO8hu0,218.0
jHessqORWLw,155.0
tYf5ENc39dQ,155.0
Fxx7g5nz4WQ,161.0
SMuET3l5cbc,245.0
7a3vbSR4qWU,116.0
aD4ZPXHAVCA,144.0
J1ySWWji5dg,200.0
sOqvTLXZsMs,145.0
cg49Y3jpZsQ,135.0
8tAKeZMOFHc,188.0
slRy81Ho4sI,94.0
OSc1_gfVfCc,162.0
gkJAPsQ2YHE,83.0
5ODDHpmqyWE,153.0
96dlvQbYEds,103.0
9b32VkOh2nQ,185.0
W_gYRFDb8_A,87.0
Ax42rbdpbcM,149.0
PMar5oQ5Ha8,162.0
doLHipw196I,151.0
oLIwz9gn00g,160.0
Y4-vFWxvdjs,168.0
dKSAKBEI4w0,160.0
uMug9lL1Sgg,126.0
H4d8EcquSUM,144.0
sXatQewZKRw,134.0
jsUGvhq2MLM,209.0
7trB7i2xpfc,127.0
Wy3IoFyvWOs,273.0
XA62refAB2w,160.0
s4heu0mPm-I,68.0
L-zzxADqlu8,170.0
nTOUiTegqrA,119.0
lCcWPDXqKi0,93.0
lCF6_l8gtdA,205.0
OhFjhkR3d8Y,179.0
wG5Lt-pineg,78.0
RvClpuFmfm0,267.0
QqVgAIcPfXo,249.0
zXBPTIjfZgA,162.0
ApU6H2gqkMg,124.0
5UjmbtIRvLY,201.0
q5v5DOEF45E,156.0
IkQ_uPNWp28,144.0
oh3KwtatlkY,202.0
yXeBhFzqzfY,156.0
KOGjVUa_iIE,203.0
yLrN6wSSGqk,89.0
jxkpgzL06B4,51.0
8rNVaY7Stt4,178.0
Q-R4SPTgjmI,131.0
bm3QkHapg3Q,125.0
e3RDBiiOJaY,140.0
I8yvHZ7de2k,146.0
eZXgYKx0aQI,128.0
1YrG1iLwEWk,164.0
Giom5_byviI,156.0
Z5jvQwwHQNY,172.0
W9Rb6wHuQXU,210.0
kh0exWqvxeI,163.0
jdp_wn_UrcE,199.0
aVCOzbRPapo,161.0
3E-C9PipmaA,117.0
EiTYwecY41c,158.0
9V_GlFhNX2g,204.0
nLMkSN2F2xs,195.0
oEn43vmrA1s,102.0
n7l2RLvI7Ss,167.0
2WJjBuXiXK0,211.0
CeYoUJYqAQc,163.0
bfzJMOBenVA,142.0
9S44kVrFB24,162.0
mMRQdL_xvME,126.0
gNSs_gF1T_Q,163.0
egwR6gS9UMM,141.0
fWxKQF17YHk,187.0
12DQN8oxKTs,163.0
8hJlwQwwCGk,158.0
jPSjDk0CM68,155.0
cxWRWbdsTjc,158.0
RdIAtsbwb00,146.0
jR3JlEXdBIo,209.0
XBcXCCEO7rA,178.0
ymbKDavsVaU,218.0
Kw6gubNxWQ4,143.0
uCtMTbKX6_I,158.0
XAIeh0YarFs,124.0
kW7IPAaL7I4,163.0
a87b-bsz1Mg,153.0
yUgQNj5-PaY,147.0
YDkE97uXjRo,175.0
iojZt-Ht4Nc,149.0
0q3BH18BmZI,163.0
WoN5cCs0l2M,207.0
O5ROhf5Soqs,116.0
pwqOYWnLxBo,163.0
C-7X5i_EQPE,127.0
miJ26dYcbBw,99.0
qcVr2eztQEk,160.0
UIxwyNULzdk,251.0
M-i8ZBwQzJI,139.0
eeWPnGsY-Xc,161.0
5h8EbDuS0so,166.0
VM8ViJw7uNs,199.0
IgTIy5MUBxM,171.0
jq2tARSds7M,163.0
fbbatiKJ6rQ,142.0
3kX6rf9uw7w,163.0
-SKfkvvtqN0,198.0
xllpnvAmnHE,187.0
cWj-sdxFiY4,144.0
tB6Uj2RGhPU,171.0
sT7Xef0oYLU,138.0
iOHElDaRs5E,208.0
FWrh6KWGFo0,83.0
WERocs57QaE,209.0
a2H-pXAgx6s,171.0
d5nAgnojNgk,196.0
KI-GzP94V8o,161.0
nouLQZCXW4A,145.0
q1SFvQhjK5I,162.0
NNfMLLVwiN0,211.0
16xSXPPqBfM,105.0
p8Ejl4eeFXM,161.0
DPmHrgbe3xo,158.0
SwITnQv183g,160.0
nIW73heJdg4,143.0
Lt01tXTT0Ak,155.0
SNwh7RP56S8,147.0
s122VhgDbEY,40.0
GpNzlh5ALRA,231.0
hHVZ_viVD9E,186.0
FMFJli50jdY,138.0
wwxjFuoLYzQ,209.0
i7hF7BAKV_I,194.0
21Dc8a8X8qg,161.0
Cy6I9ydBSWc,241.0
y-qFqfSjN1U,141.0
_gOQq1ygJgY,150.0
p9shpHAh8uc,159.0
2fc36Hc2n2s,203.0
OsH_JszzicE,162.0
vOTtCjGqXYo,246.0
5kmgUtppQP0,162.0
yy6j2LUyh24,163.0
NGtMNsci-zk,158.0
6sfgXGPtVQk,117.0
UkamBJTqN8c,187.0
zwLOflhZOBg,71.0
FWvAYNw8r9o,165.0
ahkwQhQZWG8,155.0
yVE7YDYgtHE,92.0
7Xuw-XKP1sI,212.0
aIm1ZGm03WA,194.0
xM311HohUzA,149.0
_5HRlIFjZiw,179.0
edaHyeIxzcI,143.0
54A7W6eEBnw,83.0
T5KjTcbQVMs,220.0
4wVmrgVqQlM,180.0
ghwBg2RgBJM,158.0
NUJVU87Qb7A,98.0
LnV_NPHo7Kk,65.0
_U_s1OKHnlU,195.0
mr1bVID2qao,157.0
E_TbL7vdWGo,144.0
ih9NffWqWgM,179.0
8mDtsn0yrsA,129.0
4dp5Q3B20aE,153.0
YaLewAfBoU0,145.0
2k0S-F8VIhI,219.0
FRhbIIkLlFI,131.0
hdhW0bChQwg,175.0
WLqx522tlYU,82.0
rxC2ZWU4IPo,185.0
MIjkFrmSCYU,154.0
sd_I5ez3jwg,157.0
-UJ9K8lMxPA,206.0
btMisVovQKk,90.0
T5d-R7FDG7s,150.0
QC0kTcAlf64,214.0
JOQoxkx9uS0,163.0
N6SPrarFcBA,176.0
SjF_DpHczjE,104.0
hSgNZ6R5Rbg,120.0
yGy0XuoyTvE,163.0
jVu_cuFHZnc,182.0
JtW17JUoeUs,99.0
NUdXYkBhHkQ,163.0
CTRZgOL-vA0,158.0
ITMren3I3WM,159.0
nLTcdOr66lA,163.0
-MEOfLvOuas,125.0
QdIw0bzY3oc,158.0
Fvka6JcREsY,163.0
yV5w71aImSo,169.0
rvpFERo3ZnA,210.0
Lh3y_KLTwWc,143.0
5c1qYWHkPEc,72.0
MievQTukqMM,163.0
CrYqMX-T7G8,187.0
QKEMn5rTRL4,148.0
Slf_2J57SyY,210.0
VZM1S9VcjAM,197.0
aJ67Fz1Jf6E,117.0
k6dRH6fO3Xw,166.0
0N7ilB9wX3o,144.0
cGDwEP-RWHo,191.0
SzfQ2Bwhkcc,150.0
_jru7QsVP2Q,153.0
zK0JaEde4VI,161.0
rDTZ6A5zsYc,185.0
tN4mmLewz_E,184.0
z7siqPhc1qc,222.0
ALfuWSv9YVc,145.0
tBeJkq_by_8,162.0
0kqn9qQZdOs,157.0
LbCGyHkR0ko,210.0
BW4-PA9Xksw,115.0
eKxv7whkFMM,95.0
f4wQCy4xIyY,159.0
80sCD2p0W1Q,162.0
wuZwdLfxTQ8,98.0
9QwQbE5Eu-I,188.0
2nChsqAPyHw,152.0
eUogxXRPC7E,122.0
aRgUxpmvZpc,73.0
6ZgWwouKUXg,133.0
uh677-ClXCY,163.0
b4teoyYZsYk,126.0
HSjPTdKWcLA,183.0
rey_J7jIvno,160.0
dK2oGZK490w,204.0
ju9K6nk07iE,240.0
IorAYhFwGII,138.0
5nyJNNk1jCY,155.0
6mtG2DSbR3g,140.0
CtTjc4nJlDM,142.0
xLLOmh2nxWQ,204.0
VkldXV8Pgi8,149.0
hERyYjy3O3U,85.0
65XtOM1UUGw,157.0
Qpux-Drk6EY,101.0
_3K4VtyM3xg,149.0
HAF359uuWUo,204.0
DGQkgqsHQns,77.0
aKojFoPzQoQ,163.0
SELIbxPbbh0,163.0
uLt7lXDCHQ0,209.0
bQbH32KcjG0,160.0
x0Ev2qiY08M,114.0
rd8JDPjEoE0,211.0
JCnZaM2qKYE,95.0
ZHRWbydTGrI,162.0
qB2H-Gp0nlE,67.0
_X8bBE1M994,144.0
rLcAQVgMTSY,121.0
-WOw8ePUCEo,153.0
cWiljyh4NR4,208.0
5TG1Wh04D1g,144.0
eMURCJgRJYM,163.0
NOVNs9sT32k,119.0
GR0R9KfU4tY,144.0
x2vhOIjmS2s,162.0
YYSAcTkd5B8,132.0
1MVR4GmqfHg,123.0
odvIh7iwK2E,214.0
YIYJpbAK6MY,79.0
IXXv4DMkBpM,130.0
wirXvuRATiE,186.0
kPsFoudYVSg,204.0
sXHsY1eoIzA,164.0
oXGJeQDRuxE,145.0
BWWFJ2yjQGE,150.0
_6O2sYLkuO4,163.0
a7K1xgoi_c4,107.0
GCSbGFMWzC4,200.0
qFH0mR6eVLg,153.0
_GAA_LvDQMQ,164.0
TdQkBU9p6Y0,136.0
uopLUlluf-I,159.0
kwMI7WIHREU,51.0
goOhv_1FYsE,126.0
Pl8E_9CTS1Y,144.0
NxCa0cVaxQo,176.0
C2gQo-0VW5c,146.0
83Lfw7BxsQE,142.0
gAWrAQp7pWQ,187.0
4TsgjtL0Qx4,197.0
wa1uJbTy6XE,203.0
zDQHwzF1n4U,201.0
lLgOrvsA9tw,153.0
8pi1bm3890U,190.0
aPFbf954LJ0,187.0
tmwSUyoEItk,111.0
vW4TOsL7e3M,149.0
cdaDQcs-XNQ,163.0
ud1zpHW3ito,162.0
aSwH4lpuKE8,103.0
x03pWg-naqg,163.0
PfBi1PAfWcI,122.0
1mJf24luhuo,155.0
z6ViDZpVoYc,158.0
Yo3qKhfO_V4,127.0
HapeoGg80EA,153.0
phKe4peWFG8,124.0
awkGgPALfho,188.0
AzIQg6Ly_Rw,163.0
j4ujHOSbQB0,142.0
_8hB8umrGlo,156.0
WJXF9gcUcNU,227.0
kDFwUhn_1Ao,160.0
yAo3144gBw4,144.0
3EdXrMS1gJc,89.0
pwdhau_agX0,199.0
sNom4k5Pwb8,112.0
lRzsGDSofxo,163.0
kheP3iy8-6E,150.0
iU908ncV2q0,90.0
ctjucF9fiFw,138.0
UWGtZ9Oqcwc,163.0
ILqwaOR70mU,261.0
oezKQEF0deY,148.0
cgBz4BKSLRQ,205.0
vsfjzfGZVyQ,167.0
AWJPmyL5uHI,162.0
FE42Xc_laYU,178.0
4M1mi7Ommbg,163.0
7QZB_cbjdM8,198.0
vRaCv5oNQ3w,163.0
FVoOLRhnkYE,88.0
OJyRbpjlrmA,188.0
jsL4-BxsZjA,99.0
LQhfDQoYERY,128.0
92qwWy1aKH4,162.0
K8HgAzIL-iA,162.0
bqvMCDQ3HEU,186.0
PeCgryoLpi8,176.0
p2zDdb_MqmI,205.0
rSCm0viS2mM,217.0
Xstux7DlrgU,146.0
pW3peNmE19E,154.0
XarGS1AeEcE,180.0
kpS1Pghejt8,149.0
UiLIDiGYP7c,174.0
iJ_DrM05hp4,207.0
_5uHK-fVMcY,180.0
A_lu5jmaUbU,160.0
DAPrbiJaej4,187.0
PVMnl4sBl8A,158.0
FHNT4E_55jY,194.0
Fg9aUVqD1K0,159.0
PzL7MICU_OI,164.0
FxcIBbXalVg,202.0
svwcgrDZVPw,209.0
a1RECyj3hCQ,143.0
6-s02HyO3XA,125.0
F58XJgGx3DY,151.0
i4NRgUeziqA,137.0
n5_WG3WZqVk,163.0
8eu9yZ6pWjg,106.0
MfBkwdh4GU4,79.0
PyHK6QRniQ0,125.0
gIZ64_sZbCY,156.0
yClVlc_niac,163.0
Rj9fUYRr81A,158.0
OhOvnL8Q03c,66.0
tjRYZON0o9w,155.0
1bZ_L0GOaYw,163.0
7doKgPFilPg,221.0
ZHNyG9ykGDA,161.0
yXDgPREBssw,192.0
6q2aPotJP7w,173.0
Yd1ndA1_G_A,163.0
P4-obzmm_T0,144.0
XOnuxo70q9Q,169.0
fQEGMNLTYPs,208.0
wXQ1EhVW2xQ,175.0
kEsfYG_bF-E,163.0
JsUh_lfcyKk,163.0
HU3C0Vv0FeA,161.0
xNHt_KWKMbE,177.0
VepWTt1DzTA,161.0
UFo40MSG5Ss,190.0
wrO6W6vTjV0,178.0
NrE3t6Pgps0,160.0
fgJ2CaTfaxU,162.0
IBRkROD4KAU,122.0
nXV8YHeJfOs,124.0
_oEolYMce4c,87.0
0u5O2--9www,198.0
oWuYilt9hX8,163.0
KVvqRC018VA,213.0
gwnFTbQVOwM,149.0
r1mN6K60148,199.0
n_3Fsg5qGfk,143.0
zNvYQ2ILSCo,101.0
OqyvMY1fcr4,144.0
XSVzRBiiTxA,156.0
7bmB4RhsYgQ,163.0
NgAjrtEmWxI,185.0
HCLQRZmD1EE,187.0
8j5sn2UyTp4,158.0
UWtFueVeqHc,160.0
JhE3o7EwmEI,170.0
jojFdN-oysU,146.0
IMzMccLiMIc,206.0
1g82D68N-ys,157.0
a_UjNi8M_bw,132.0
ViIuvUSF3YU,165.0
e0xPCas2tHQ,136.0
NsRhhZPAGLI,118.0
zgYGbR8f1PA,161.0
BRBSfKmp3vs,146.0
ViQZwRewYl8,199.0
9oDHw4wwTQI,132.0
s-Sx_dMw8oA,154.0
RR7cAM9Exzs,184.0
WAEp9IiU59c,141.0
e77ybggTHHg,163.0
8BOU3JhcXIU,156.0
8ygfQ6oSNiU,167.0
GxGkcC1VrhU,161.0
ovy6F76ip3M,122.0
PK0i_dyx230,113.0
R7P5OWV436c,99.0
ilRq_PR6oi4,140.0
t86vvCy1yq0,185.0
tH4JJtuyLp4,61.0
THLll7d7Dfo,163.0
K1R4hHq8yr4,163.0
tYs7uguB_JQ,199.0
Gyxw8a2hTMg,142.0
LpqampMsLqM,183.0
zqTxw0eiZaE,275.0
Fz43jl18aiY,103.0
FSB26l-iDEw,84.0
Y9HqtZTcTJk,151.0
USWXF1XW2zo,204.0
1iFQ6IvEQXg,127.0
tvxjJd08MMc,163.0
siTZSTZwJ0E,108.0
gqe-oAUoEto,176.0
vpEAO0gIAxE,139.0
yr-gQl9CKIU,204.0
tfvptl5VS08,130.0
Dk7DE4FghW0,210.0
51iAljD9Q7Q,185.0
TEZtSPLrsiQ,145.0
V4aBCK2UWpQ,150.0
l38Qliee6VE,171.0
3XK2wqc1cr8,132.0
zFDNg1Swx0s,161.0
RkFcHUvyJ-k,163.0
7CmJFYoSgII,196.0
cWMP0aAueQY,181.0
K_NTydd3MqM,163.0
29E6GbYdB1c,209.0
moH3FSt88FY,130.0
49rUb1-JaIM,159.0
xm2ztDqbbZE,163.0
4unk6siO-tI,161.0
-pix6UL8ONk,145.0
F5g7u8WRwqQ,155.0
VWWchm35s-Y,91.0
5P7bIH5iC7M,116.0
EPBcADfQoJY,151.0
JgYPxPGfaRE,152.0
PwmNvgd5kNI,242.0
FgYr00Scelc,100.0
PO8fJeJP8AU,144.0
MucDLDFYNDE,134.0
5tz8013avVU,108.0
uAS_k95ZRUk,95.0
ZCZDWZFtyWY,159.0
VYMQZsZUxeA,149.0
U2p88URI8lg,73.0
re0xt6hDdqE,161.0
57u_LsqMoys,159.0
jYpYTpKuT_k,177.0
